+----------------------------------+-------------------------+-------+------------------------------------------+---------------------------------------------------------------------------------------------------------------------------------------------+
|               name               |           host          |  port |                  alias                   |                                                                    script                                                                   |
|         ioc-crix-mpod-01         |     ioc-rix-mpod-01     | 30001 |                    ?                     |                         /reg/g/pcds/epics-dev/spencera/rix/isegPower/children/build/iocBoot/ioc-crix-mpod-01/st.cmd                         |
|        ioc-crix-usr-ls336        |   ctl-rix-crix-mot-01   | 31020 |                    ?                     |                            /reg/g/pcds/epics/ioc/rix/lakeshore336/R1.0.1/build/iocBoot/ioc-crix-usr-ls336/st.cmd                            |
|         ioc-cvmi-motion          |      ctl-tmo-mot-01     | 34345 |             ioc-cvmi-motion              |                          /reg/g/pcds/epics/ioc/tmo/cvmi/lcls-plc-cvmi-motion/v1.0.0/iocBoot/ioc-cvmi-motion/st.cmd                          |
|      ioc-cxi-1ms-stand-clin      |     ioc-cxi-usrmot2     | 31522 |     Beamline 1MS Stand Inclinometer      |                                                /reg/g/pcds/epics/ioc/cxi/motion/R3.0.0/st.cmd                                               |
|      ioc-cxi-1ms-stand-ims       |     ioc-cxi-usrmot2     | 30520 |              IMS 1MS Stand               |                               /reg/g/pcds/epics/ioc/cxi/ims/R6.0.2/build/iocBoot/ioc-cxi-1ms-stand-ims/st.cmd                               |
|       ioc-cxi-1ms-stand-le       |     ioc-cxi-usrmot2     | 30521 |          Beamline 1MS Stand LE           |                                              /reg/g/pcds/epics-dev/pennebak/1ms-stand-le/st.cmd                                             |
|           ioc-cxi-acr            |       ioc-cxi-qadc      | 30001 |           MISC - ACR Feedback            |                              /reg/g/pcds/epics-dev/pennebak/git/cxi/pvNotepad/build/iocBoot/ioc-cxi-acr/st.cmd                              |
|         ioc-cxi-agilent          |     ioc-cxi-protura1    | 33632 |            zz - AgilentE3632A            |                             /reg/g/pcds/epics/ioc/cxi/AgilentE3632A/R1.0.2/build/iocBoot/ioc-cxi-agilent/st.cmd                             |
|           ioc-cxi-cam1           |       ioc-cxi-cam1      | 30001 |               Camera1 KB1                |                                 /reg/g/pcds/epics/ioc/cxi/unixCam/R3.4.25/build/iocBoot/ioc-cxi-cam1/st.cmd                                 |
|           ioc-cxi-cam2           |       ioc-cxi-cam2      | 30001 |           Camera2 SC2-1 SC2-2            |                                 /reg/g/pcds/epics/ioc/cxi/unixCam/R3.4.25/build/iocBoot/ioc-cxi-cam2/st.cmd                                 |
